0.0;1.0;0
1.178037364548895;1.3912704636853082;0
1.4552115364033382;1.4813410954425248;0
1.6163514209341474;1.5319853985716638;0
1.753578203086365;1.574149405257475;0
1.8779508987436917;1.6114929948342833;0
1.9945592995151462;1.6456919194320587;0
2.1062012045760965;1.6776584433936799;0
2.2145970080121513;1.7079450003372436;0
2.320891180203317;1.7369110217435484;0
2.425891480727702;1.7648025809064225;0
2.530195357726449;1.7917945011822933;0
2.634262065160307;1.8180143875215178;0
2.7384563510172204;1.8435571824193193;0
2.843076231288872;1.8684944127512244;0
2.9483713628651813;1.8928802973000183;0
3.0545556104936917;1.9167559134265173;0
3.1618158916238643;1.9401521179454764;0
3.2703185578362035;1.9630916422795837;0
3.380214100503871;1.9855906248871777;0
3.4916406888980323;2.00765975072568;0
3.604726877562375;2.029305110297658;0
3.719593711546165;2.05052885467246;0
3.836356387937666;2.0713296994312707;0
3.95512558561604;2.0917033149244726;0
4.076008543638673;2.1116426296882698;0
4.199109946948881;2.131138066589684;0
4.324532662841288;2.1501777261584083;0
4.452378360756374;2.16874752791876;0
4.582748040124126;2.1868313178977226;0
4.715742485227888;2.2044109485515224;0
4.851462661800809;2.221466335918217;0
4.990010066877131;2.2379754977264716;0
5.1314870410068885;2.253914575373224;0
5.275997050098613;2.269257842056174;0
5.423644942734303;2.283977698861862;0
5.574537187697569;2.2980446602309295;0
5.728782095592575;2.3114273299231067;0
5.886490027751306;2.3240923683664514;0
6.047773595087597;2.3360044520842225;0
6.212747849126664;2.3471262257378287;0
6.381530467094177;2.357418247197476;0
6.554241932672343;2.3668389259474005;0
6.731005713805878;2.375344455045039;0
6.9119484387598895;2.3828887367796683;0
7.097200071484039;2.3894233021129327;0
7.286894087217737;2.3948972239291493;0
7.481167649173516;2.3992570240754643;0
7.6801617870569565;2.4024465741294936;0
7.8840215781171805;2.4044069897938085;0
8.092896331370753;2.405076518781662;0
